origins,destinations,path,free_flow_time
62,5,120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1 -100468681#0,2.8456953983897364
62,5,120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 1164659927#1 1164659928 1164659929 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 -100468681#6 -100468681#5 -100468681#4 -100468681#3 -100468681#2 -100468681#1 -100468681#0,2.3703673406007466
62,59,120509991 282689983#0 101418595 526439431#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 120511144#0 120511144#1 120511144#2 -120511144#2,2.5383509343262145
62,59,120509991 282689983#0 101418595 526439431#1 42762429 1323419246 -416373452 416373452 184568063 76867740 1323419243 120511145 283490977#1 120511144#0 120511144#1 120511144#2 -120511144#2,2.676027920167347
62,59,120509991 282689983#0 101418595 526439431#1 42762429 1323419246 -100525445 100525445 184568063 1323419245 16648700 1323419243 120511145 283490977#1 120511144#0 120511144#1 120511144#2 -120511144#2,2.8158419307247735
63,44,-1006827381 1006827381 101749453 224715836 224715833 282689986 -352797377 -120511301 120509990 120509991 282689983#0 282689983#1 71324342 416428068,2.472222899238889
63,44,-1006827381 1006827381 101749453 224715836 224715833 282689986 -352797377 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 687927789#0 416428068,2.7245988100063636
63,44,-1006827381 1006827381 101749453 224715836 224715833 282689986 -352797377 -120511301 101411571#0 -101411571#0 120509990 120509991 282689983#0 282689983#1 71324342 416428068,2.4727028608419612
64,29,-416375813 71223800#5 71223800#6 71223800#7 101417074 -71324343#7 -71324343#6 -71324343#5 -71324343#4 -463830227 416376585#0 416376585#1 -1164659923 -659283000#0 -282479127#2 1164653914 -619184994,1.2799741364036847
64,29,-416375813 71223800#5 71223800#6 71223800#7 101417074 71324343#8 71324343#9 71324343#11 -659283000#6 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 1164653914 -619184994,1.1625266246416006
64,29,-416375813 71223800#5 71223800#6 71223800#7 101417074 71324343#8 71324343#9 71324343#11 -659283000#6 -659283000#5 -659283000#3 -659283000#2 -659283000#1 1164659923 -1164659923 -659283000#0 -282479127#2 1164653914 -619184994,1.1630065862446723
64,84,-416375813 71223800#5 71223800#6 71223800#7 1006827381 101749453 224715836 224715833 282689986 -352797377 -120511301 101411571#0 -47374680#8 -47374680#7 -47374680#6 101746498#0 101746498#1 101746498#2 -101746514 101749449#1 101415865#1 101415865#2 173532317#2 -101786553#2 -101786553#1 -101787498 -479315694 -101767922,5.481687780824736
64,84,-416375813 71223800#5 71223800#6 71223800#7 1006827381 679068326#0 679068326#1 679068326#2 679068326#3 101411570 282689981#1 -120511301 101411571#0 -47374680#8 -47374680#7 -47374680#6 101746498#0 101746498#1 101746498#2 -101746514 101749449#1 101415865#1 101415865#2 173532317#2 -101786553#2 -101786553#1 -101787498 336860316#0 -336860316#0 -479315694 -101767922,5.377197547006226
64,84,-416375813 71223800#5 71223800#6 71223800#7 1006827381 101749453 224715836 224715833 282689986 -352797377 -120511301 101411571#0 -47374680#8 -47374680#7 -47374680#6 101746498#0 101746498#1 -101746508#1 101746508#1 101746498#2 -101746514 101749449#1 101415865#1 101415865#2 173532317#2 -101786553#2 -101786553#1 -101787498 -479315694 -101767922,5.6774641187177055
65,44,-71324343#5 -71324343#4 -463830227 416376585#0 416376585#1 -1164659923 -659283000#0 -282479127#2 1164653914 -619184994 619184994 1164659927#1 1164659926 120512822 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 687927789#0 416428068,2.3335032789213597
65,44,-71324343#5 -71324343#4 -463830227 416376585#0 416376585#1 -1164659923 -659283000#0 -282479127#2 -1197063689 -42762428#4 -42762428#3 -42762428#0 -697042776#1 687927789#0 416428068,1.0595336910862256
65,44,-71324343#5 -71324343#4 -463830227 416376585#0 416376585#1 -1164659923 -659283000#0 -282479127#2 1164653914 -619184994 120511930 -42762428#0 -697042776#1 687927789#0 416428068,1.3471287291014318
66,3,-101601551 101601551 101600741#3 101601553#0 101601553#1 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1 282479151#3 282479151#4 100488713 -100488715#7 -101605219 -100488715#5 -100488715#4 -100488715#3 101605951#0 101605951#1 -101606546 101606547#1,2.9732595269929427
66,3,-101601551 101601551 101600741#3 101601553#0 101601553#1 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1 282479151#3 282479151#4 100488713 -100488715#7 -101605219 -100488715#5 120829754 -101605951#4 -101605951#3 -101605951#2 -101606546 101606547#1,3.690862185730765
66,3,-101601551 101601551 101600741#3 101601553#0 101601553#1 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1 282479151#3 282479151#4 100488713 -100488715#7 -100488715#6 -100488715#5 120829754 -101605951#4 -101605951#3 -101605951#2 -101606546 101606547#1,3.585760706694226
66,45,-101601551 101601551 101600741#3 101601553#0 101601553#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 47374680#0 101749458#0 101749458#1 -101749449#1 101746514 -101746498#2 -101746508#1 -101746508#0,4.715763843334309
66,45,-101601551 101601551 101600741#3 101601553#0 101601553#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 42762428#1 42762428#4 71324344 463830226#0 463830226#1 101411570 282689981#1 -120511301 101411571#0 -47374680#8 -47374680#7 -47374680#6 101746498#0 101746498#1 -101746508#1 -101746508#0,3.8684800197976954
66,45,-101601551 101601551 101600741#3 101601553#0 101601553#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 120511930 42762428#1 1164653913 463830226#0 -416376586 71223791#1 101411570 282689981#1 -120511301 101411571#0 -47374680#8 -47374680#7 -47374680#6 101746498#0 101746498#1 -101746508#1 -101746508#0,4.31254553657316
67,12,-416409191#0 -162276631 162276528 1323419242#0 1323419242#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 100488715#5 101605219 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,3.168357989010606
67,12,-416409191#0 -162276631 162276528 1323419242#0 1323419242#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 100488715#5 100488715#6 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,3.0764354172461195
67,12,-416409191#0 -162276631 162276528 1323419242#0 1323419242#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 100488715#5 100488715#6 -100488715#6 101605219 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,3.777081478406365
68,46,101606547#1 -101606547#1 101606546 101605951#2 101605951#3 101605951#4 -120829754 100488715#5 100488715#6 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -100525438#1 -101601553#1 -101601553#0 -101600741#3 -101601551,3.351689514367727
68,46,101606547#1 -101606547#1 101606546 101605951#2 101605951#3 101605951#4 -120829754 100488715#5 101605219 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -100525438#1 -101601553#1 -101601553#0 -101600741#3 -101601551,3.443612086132214
68,46,101606547#1 -101606547#1 101606546 -101605951#1 -101605951#0 100488715#3 100488715#4 100488715#5 101605219 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -100525438#1 -101601553#1 -101601553#0 -101600741#3 -101601551,2.728495516277065
68,70,101606547#1 -101606547#1 101606546 101605951#2 101605951#3 101605951#4 -120829754 100488715#5 101605219 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -101604496#1 -101604502 -101604518,2.7092542825356136
68,70,101606547#1 -101606547#1 101606546 -101605951#1 -101605951#0 100488715#3 100488715#4 100488715#5 100488715#6 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -101604496#1 -101604502 -101604518,1.9022151409159775
68,70,101606547#1 -101606547#1 101606546 -101605951#1 -101605951#0 100488715#3 100488715#4 100488715#5 101605219 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -101604496#1 -101604502 -101604518,1.9941377126804647
69,31,-101746498#2 -101746508#1 101746508#1 -101746498#1 -101746516#3 -101746516#2 -101746516#1 -101746516#0,0.9104021882331046
69,31,-101746498#2 -101746508#1 -101746504 -101746516#0,0.6013617253957019
69,31,-101746498#2 -101746508#1 -101746508#0 101746508#0 -101746504 -101746516#0,0.8732359754556972
69,47,-101746498#2 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990,1.1433372196970941
69,47,-101746498#2 -101746498#1 -101746498#0 -47374680#5 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990,1.4833332180964538
69,47,-101746498#2 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 101411571#1 -101411571#1 -101411571#0 120509990,1.149384735895798
69,70,-101746498#2 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -101604496#1 -101604502 -101604518,2.7327496873479413
69,70,-101746498#2 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 100525438#1 -101604496#1 -101604502 -101604518,3.538070390143098
69,70,-101746498#2 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71324342 416428068 -697042776#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -101604496#1 -101604502 -101604518,2.606973790236037
70,29,-101601553#1 101601553#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 619184994 -619184994,1.7388372051484378
70,29,-101601553#1 -101601553#0 101601553#0 101601553#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 282479125#1 619184994 -619184994,1.886776380818706
70,29,-101601553#1 101601553#1 -100525438#0 100468681#7 100468681#8 282479126 133906980 133906979 282479125#0 101594830 -101594830 282479125#1 619184994 -619184994,2.285295788581811
71,12,71324347#1 71324347#2 71324347#3 101418583 526438862#2 1200809292 868087112 526439431#0 526439431#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,2.0325266252012044
71,12,71324347#1 71324347#2 71324347#3 101418583 526438862#2 1200809292 868087112 526439431#0 526439431#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 -659278038#2 659278038#2 659278038#3 100475365#0 100475365#1,2.2122785259615085
71,12,71324347#1 71324347#2 71324347#3 101418583 526438862#2 1200809292 868087112 526439431#0 526439431#1 42762429 -120511142#2 75421017 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,2.4420104187186116
72,9,-101746516#2 101746516#2 101746516#3 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4,2.168864205149302
72,9,-101746516#2 101746516#2 101746516#3 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71324342 416428068 697042776#2 42762428#1 42762428#4 1197063689 282479127#0 101611060 -372606529#7 -372606529#6 -372606529#5 -372606529#4,2.0184384480934203
72,9,-101746516#2 101746516#2 101746516#3 101746498#1 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4,2.4197645652933595
73,49,1164653913 463830226#0 463830226#1 101411570 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419246 -100525445 526438862#0 526438862#1,2.3869926948461164
73,49,1164653913 463830226#0 -416376586 71223791#1 101411570 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419246 -100525445 526438862#0 526438862#1,2.839617445250238
73,49,1164653913 463830226#0 463830226#1 101411570 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 -120511142#2 120511142#2 1323419246 -100525445 526438862#0 526438862#1,2.5037594015287894
74,50,71324347#3 71324347#4 71324347#5 47374666 659281081#0 659281081#1 100525445 -416373452 -101418584#4 -101418584#3 -101418584#2 -101418584#1 -101418584#0,1.9412492858655548
74,50,71324347#3 71324347#4 71324347#5 47374666 659281081#0 659281081#1 100525445 -416373452 416373452 -100525445 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 42762429 1323419246 184568063 76867740 1323419243 -162276533#2 100488715#0 100488715#1 100488715#2 100488715#3 101418592 -101418584#1 -101418584#0,5.389379380235915
74,50,71324347#3 101418583 526438862#2 1200809292 868087112 526439431#0 526439431#1 42762429 1323419246 -416373452 -101418584#4 -101418584#3 -101418584#2 -101418584#1 -101418584#0,2.404642089029986
75,52,-101415864#1 101415864#1 679068326#2 679068326#3 101411570 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419247 -1323419247,2.1583640655686316
75,52,-101415864#1 -101415864#0 -71324343#1 -416375814 679068326#3 101411570 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419247 -1323419247,2.294470444765379
75,52,-101415864#1 101415864#1 679068326#2 679068326#3 101411570 -101749462 101749462 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419247 -1323419247,2.6659470987819165
75,54,-101415864#1 -101415864#0 71324343#2 71324343#3 -463830227 416376585#0 416376585#1 -1164659923 -659283000#0 101611060 372606529#8 1164659929 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 100525438#1 100525438#2 659278036#0 -416412034,2.183373277316686
75,54,-101415864#1 -101415864#0 71324343#2 71324343#3 -463830227 416376585#0 416376585#1 -1164659923 -659283000#0 101611060 372606529#8 1164659929 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 100525438#1 100525438#2 659278038#0 -659278038#0 659278036#0 -416412034,2.2847338215343735
75,54,-101415864#1 -101415864#0 71324343#2 101416509 -101416509 71324343#3 -463830227 416376585#0 416376585#1 -1164659923 -659283000#0 101611060 372606529#8 1164659929 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 100525438#1 100525438#2 659278036#0 -416412034,2.3911966514467555
76,12,71223791#1 101411570 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,2.4580911702333923
76,12,71223791#1 101411570 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 -659278038#2 659278038#2 659278038#3 100475365#0 100475365#1,2.6378430709936964
76,12,71223791#1 101411570 282689981#1 352797377 -352797377 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,4.423977524775209
77,34,-679068326#3 679068326#3 101411570 282689981#1 -120511301 120509990 71324347#0 71324347#1 71324347#2 71324347#3 101418583 526438862#2 101418589 -1200809291,2.3896173812844435
77,34,-679068326#3 679068326#3 101411570 282689981#1 352797377 -352797377 -120511301 120509990 71324347#0 71324347#1 71324347#2 71324347#3 101418583 526438862#2 101418589 -1200809291,4.35550373582626
77,34,-679068326#3 679068326#3 101411570 -101749462 101749462 282689981#1 -120511301 120509990 71324347#0 71324347#1 71324347#2 71324347#3 101418583 526438862#2 101418589 -1200809291,2.8972004144977292
78,44,-101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71324342 416428068,0.9177556263686182
78,44,-101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 687927789#0 416428068,1.1701315371360927
78,44,-101746498#0 -47374680#5 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71324342 416428068,1.2577516247679776
78,63,-101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 -101601553#1 -101601553#0 -101600741#3 -101600741#2,3.054160886816929
78,63,-101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 1164659927#1 1164659928 1164659929 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 -101601553#1 -101601553#0 -101600741#3 -101600741#2,3.0654854166288543
78,63,-101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 -101601553#1 -101601553#0 101601553#0 -101601557 101601557 101601553#1 100525438#1 -100525438#1 -100525438#0 -100468681#6 -100468681#5 -100468681#4 -100468681#3 -101600741#4 -101600741#3 -101600741#2,4.642282182851542
79,1,463830226#1 101411570 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419246 -416373452 101418587 464265154,2.08128635183375
79,1,463830226#1 101411570 -101749462 101749462 282689981#1 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419246 -416373452 101418587 464265154,2.588869385047035
79,1,463830226#1 101411570 282689981#1 352797377 -352797377 -120511301 120509990 120509991 282689983#0 101418595 526439431#1 42762429 1323419246 -416373452 101418587 464265154,4.047172706375567
80,12,-101765339#0 101765339#0 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 100488715#5 101605219 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,4.0135936015875044
80,12,-101765339#0 101765339#0 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 100488715#3 100488715#4 100488715#5 100488715#6 100488715#7 100488714 282479151#6 282479151#7 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,3.9216710298230177
80,12,-101765339#0 101765339#0 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 173532317#2 173532317#3 -283490977#1 -283490977#0 -162276533#2 162276533#2 120511145 47374680#0 -47374680#0 283490977#1 -173532317#3 -101786553#2 101786553#2 -173532317#2 -101415865#2 -101415865#1 -101415865#0 -47374680#1 101749458#0 -101749458#0 47374680#1 47374680#2 47374680#3 47374665#0 47374666 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,8.600183264048924
80,53,-101765339#0 101765339#0 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 -282689981#1 -282689981#0 -679068326#3 416375814 71324343#1 71324343#2 71324343#3,4.256715630816762
80,53,-101765339#0 101765339#0 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101415865#0 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 -282689981#1 -282689981#0 -679068326#3 416375814 71324343#1 71324343#2 71324343#3,3.577929991290974
80,53,-101765339#0 101765339#0 101765339#1 101754276#0 -416382004 101765339#6 173532317#1 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 -282689981#1 -282689981#0 -679068326#3 -679068326#2 -101415864#1 -101415864#0 71324343#2 71324343#3,4.250582853731846
81,55,-101787498 101787498 101786553#1 101786553#2 -173532317#2 -101415865#2 -101415865#1 -101415865#0 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 -71223800#7 -71223800#6 -71223800#5 -71223800#4 -71223800#3 -71223800#2 -71223800#1,5.295190459374388
81,55,-101787498 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 -282689981#1 -282689981#0 -679068326#3 -679068326#2 -679068326#1 -679068326#0 -1006827381 -71223800#7 -71223800#6 -71223800#5 -71223800#4 -71223800#3 -71223800#2 -71223800#1,3.970020621820938
81,55,-101787498 101787498 101786553#1 101786553#2 -173532317#2 -101415865#2 -101415865#1 -101749449#1 101746514 -101746498#2 -101746498#1 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 -71223800#7 -71223800#6 -71223800#5 -71223800#4 -71223800#3 -71223800#2 -71223800#1,5.973976098900177
82,18,101784499#1 479315694 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -1323419243,1.385080540495536
82,18,101784499#1 479315694 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 -283490977#0 -1323419243,1.37599791536485
82,18,101784499#1 479315694 336860316#0 336860316#1 120511144#2 -120511144#2 -120511144#1 -120511144#0 -283490977#1 -283490977#0 -1323419243,1.6559588702291572
82,56,101784499#1 479315694 336860316#0 336860316#1 -120511144#1 -120511144#0 -283490977#1 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 101417074 71324343#8 71324343#9 71324343#11 659283000#7 659283000#8 659283000#9 659283000#11 1047412915 1047412911 1047412914 1047412913 -1047412913 1047412912#0,5.063458083017226
82,56,101784499#1 479315694 101787498 101786553#1 101786553#2 -173532317#2 -101415865#2 -101415865#1 -101415865#0 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 101417074 71324343#8 71324343#9 71324343#11 659283000#7 659283000#8 659283000#9 659283000#11 1047412915 1047412911 1047412914 1047412913 -1047412913 1047412912#0,5.629956705504377
82,56,101784499#1 479315694 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 47374680#0 47374680#1 47374680#2 47374680#3 47374680#4 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 352797377 -282689986 -224715833 -224715836 -101749453 -1006827381 101417074 71324343#8 71324343#9 71324343#11 659283000#7 659283000#8 659283000#9 659283000#11 1047412915 1047412911 1047412914 1047412913 -1047412913 1047412912#0,5.05437545788654
82,92,101784499#1 479315694 101787498 101786553#1 101786553#2 -173532317#2 -101415865#2 -101415865#1 -101749449#1 101746514 -101746514,2.3684613370186085
82,92,101784499#1 479315694 101787498 101786553#1 101786553#2 173532317#3 -283490977#1 47374680#0 101749458#0 101749458#1 -101749449#1 101746514 -101746514,2.0270625168713994
82,92,101784499#1 479315694 101787498 101786553#1 101786553#2 -173532317#2 -101415865#2 -101415865#1 -101415865#0 101415865#0 -101749449#1 -101749449#0 101749449#0 101746514 -101746514,3.7554161189313735
83,39,101418583 526438862#2 101418589 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 47374680#4 47374664 -47374664,3.2244116711432778
83,39,101418583 526438862#2 101418589 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 -47374680#3 47374680#3 47374680#4 47374664 -47374664,3.2695497263653666
83,39,101418583 526438862#2 101418589 625955757 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 47374680#4 47374680#5 -47374680#5 47374664 -47374664,3.5644076695426374
84,3,-47374664 -47374680#4 -47374680#3 -47374680#2 -47374680#1 -47374680#0 -283490977#0 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,2.501671611769258
84,3,-47374664 -47374680#4 47374665#0 47374666 -42762427 16648700 1323419243 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,3.3311327496747056
84,3,-47374664 -47374680#4 47374665#0 47374666 659281081#0 1323419244 76867740 1323419243 -162276533#2 100488715#0 100488715#1 100488715#2 101605951#0 101605951#1 -101606546 101606547#1,3.540416463160099
84,10,-47374664 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 71324347#0 71324347#1 71324347#2 71324347#3 101418583,1.5367522805331817
84,10,-47374664 47374680#5 47374680#6 47374680#7 47374680#8 -101411571#0 120511301 -120511301 120509990 71324347#0 71324347#1 71324347#2 71324347#3 101418583,2.455019587455951
84,10,-47374664 47374680#5 101746498#0 -101746498#0 47374680#6 47374680#7 47374680#8 -101411571#0 120509990 71324347#0 71324347#1 71324347#2 71324347#3 101418583,2.1507978987804806
85,29,-101749451 101749451 47374680#8 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 -619184994,1.7220654856615072
85,29,-101749451 101749451 47374680#8 -101411571#0 120509990 120509991 282689983#0 282689983#1 71324342 416428068 -697042776#1 623959719 619185406 619184994 -619184994,1.596289588549603
85,29,-101749451 101749451 47374680#8 101411571#1 -101411571#1 -101411571#0 120509990 120509991 282689983#0 101418595 526439431#1 623959719 619185406 619184994 -619184994,1.7281130018602113
86,9,47374680#2 47374680#3 47374665#0 47374666 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4,2.9671350411600534
86,9,47374680#2 47374680#3 47374665#0 47374666 -42762427 42762427 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4,3.0738577302356833
